CNT,CNTSCHID,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC162Q01SA,SC011Q01TA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC002Q01TA,SC002Q02TA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,avg_cog,med_cog,avg_math,med_math,avg_read,med_read,avg_science,med_science
POL,61600134,1,1,100,0,0,0,1,3,1,1,1,1,1,1,92,90,25,21,25,21,0,0,25,21,0,0,9,1,1,1,1,2,2,1,1,1,1,1,0616002,1,85,33,3,0,0,0,5.214285714285714,0,50.82142857142857,45,12.607142857142858,11
POL,61600135,3,1,100,0,0,0,1,1,1,1,1,1,1,1,387,172,50,19,49,19,3,0,45,19,1,0,3,1,2,2,1,2,2,2,1,2,2,2,0616002,0,26,23,1,75,0,0,8,8,48.5,48.5,28,28
POL,61600136,3,1,98,2,0,0,1,1,1,1,1,1,1,1,305,271,71,3,NA,0,2,0,71,0,1,0,4,1,1,1,1,1,2,1,1,1,1,1,0616002,1,80,35,20,10,0,0,6.695652173913044,4,50.21739130434783,41,10.565217391304348,0
POL,61600137,4,1,100,0,0,0,1,1,1,1,1,1,1,1,47,41,2,28,2,28,0,0,2,28,0,0,3,1,1,2,1,2,2,1,1,1,1,2,0616002,0,56,100,10,0,0,0,6.541666666666667,3,56.708333333333336,42.5,10.791666666666666,6
POL,61600138,3,1,100,0,0,0,1,1,1,1,1,1,1,1,169,372,31,7,31,7,0,0,31,7,0,0,5,2,1,1,1,1,1,2,1,1,1,1,0616001,0,30,50,4,4,0,0,0,0,91,91,27,27
POL,61600139,3,1,96,1,1,2,1,2,1,1,1,1,1,1,487,483,83,22,83,22,1,3,82,19,0,0,4,1,1,1,1,1,1,1,1,2,1,1,0616002,0,22,78,77,19,0,0,5.705882352941177,5,50.205882352941174,46.5,10.882352941176473,8
POL,61600140,4,1,98,1,1,0,1,1,1,1,1,1,1,1,381,305,135,10,135,10,2,0,133,10,0,0,2,2,1,2,1,2,2,1,1,2,1,2,0616002,0,76,90,40,8,0,0,9.785714285714286,8.5,66.57142857142857,46.5,13.321428571428571,9.5
POL,61600141,4,1,100,0,0,0,1,2,1,1,1,1,1,1,125,56,22,2,22,2,0,0,22,2,0,0,3,2,1,2,1,1,2,1,1,1,1,1,0616002,1,20,30,6,100,0,0,7.222222222222222,4,51.22222222222222,44,9.25925925925926,2
POL,61600142,4,1,100,0,0,0,1,1,1,1,1,1,1,1,256,276,51,12,51,12,1,0,0,0,0,1,3,1,2,1,1,2,2,1,1,2,1,1,0616002,1,17,93,21,14,0,0,7.952380952380952,0,53,45,13.857142857142858,13
POL,61600143,3,1,99,1,0,0,1,1,1,1,1,1,1,1,107,75,71,6,NA,0,1,0,69,6,0,0,3,1,1,1,1,1,2,1,1,1,1,1,0616002,0,40,89,12,16,0,0,8,8,52.26086956521739,43,9.347826086956522,0
POL,61600144,1,1,97,2,1,0,1,3,1,1,1,1,1,1,118,97,16,6,NA,0,1,0,15,6,0,0,1,1,1,1,1,1,2,1,1,1,1,1,0616001,0,27,100,9,76,0,0,5.7,3,43.7,42.5,10,11.5
POL,61600145,1,1,97,2,1,0,1,1,1,1,1,1,1,1,305,281,51,0,51,0,1,0,51,0,0,0,2,2,1,1,1,2,2,2,1,1,1,2,0616002,0,100,90,11,16,0,0,6.354838709677419,4,44.96774193548387,40,8.64516129032258,6
POL,61600146,3,1,98,2,0,0,2,1,1,1,1,1,1,1,64,61,39,11,39,11,1,0,38,11,0,0,3,1,1,1,1,2,2,1,1,1,1,1,0616002,0,10,39,5,5,0,0,7.625,5,51.71875,45,11.78125,7.5
POL,61600147,2,1,98,1,1,0,2,2,1,1,1,1,1,1,248,235,49,3,NA,0,1,0,NA,0,0,0,2,1,2,1,1,1,2,1,1,1,1,2,0616001,0,94,99,46,45,0,0,7.857142857142857,0,62.392857142857146,44,16.071428571428573,7.5
POL,61600148,4,1,99,0,0,1,1,3,1,1,1,1,1,1,23,16,27,11,27,11,3,1,24,10,0,0,2,1,1,2,1,2,2,2,2,1,2,2,0616002,0,10,50,3,15,0,0,6.636363636363637,3,48.81818181818182,47,11.909090909090908,13
POL,61600149,4,1,95,0,0,5,2,1,1,1,1,1,1,1,183,152,35,12,35,12,0,0,35,12,1,0,3,1,2,1,1,2,2,2,1,2,1,2,0616002,0,6,18,7,3,0,0,6.038461538461538,3.5,50.96153846153846,42,12.461538461538462,11
POL,61600150,3,1,100,0,0,0,2,2,1,1,1,1,1,1,195,167,40,0,40,0,1,0,40,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,0616002,2,100,99,99,99,0,0,9.7,7,43.4,44,6.433333333333334,0
POL,61600151,3,1,99,0,0,1,2,2,1,1,1,1,1,1,97,98,14,16,14,16,0,0,13,16,1,0,2,2,1,1,1,2,1,1,1,2,1,1,0616001,3,32,19,83,6,0,0,5.809523809523809,6,45.80952380952381,44,13.904761904761903,5
POL,61600152,1,1,99,1,0,0,1,1,1,1,1,1,1,1,58,56,14,9,NA,9,0,0,NA,9,0,0,9,2,1,1,1,2,2,1,1,2,2,2,0616002,0,9,82,16,30,0,0,6.515151515151516,3,46.75757575757576,45,11.212121212121213,7
POL,61600153,3,1,98,2,0,0,2,1,1,1,1,1,1,1,258,308,78,12,78,12,0,0,78,12,0,0,4,1,1,1,1,1,1,1,1,1,1,2,0616002,0,40,30,30,15,0,0,5.642857142857143,0,51.785714285714285,46,13.571428571428571,13.5
POL,61600154,1,1,98,1,1,0,2,3,1,1,1,1,1,1,34,28,14,2,14,2,0,0,14,2,0,0,4,1,1,1,1,2,2,1,1,2,2,2,0616002,0,60,95,30,5,0,0,6.9523809523809526,4,46.333333333333336,45,10.666666666666666,13
POL,61600155,1,1,100,0,0,0,1,3,1,1,1,1,1,1,197,192,37,3,37,3,0,0,37,3,0,0,3,1,1,1,1,1,1,1,1,2,1,1,0616001,0,95,94,24,11,0,0,7.24,6,49.64,42,10.48,8
POL,61600156,1,1,100,0,0,0,2,3,1,1,1,1,1,1,197,119,35,5,35,5,2,0,33,0,0,0,4,1,2,2,1,2,2,1,1,2,2,2,0616002,0,12,99,15,20,0,0,14.114285714285714,3,71.62857142857143,42,12.285714285714286,8
POL,61600158,1,1,99,1,0,0,1,1,1,1,1,1,1,1,201,217,56,0,56,0,3,0,43,0,2,0,4,1,1,1,1,1,2,1,1,2,1,2,0616002,0,30,30,10,3,0,0,5.782608695652174,5,48,42,9.434782608695652,9
POL,61600159,3,1,99,1,0,0,2,1,1,1,1,1,1,1,263,248,61,21,61,21,2,0,59,20,0,1,2,2,1,2,1,2,2,1,1,2,1,2,0616002,1,51,100,19,5,0,0,7.2,3,49.28,43,10.32,9
POL,61600160,1,1,100,0,0,0,1,3,1,1,1,1,1,1,71,76,18,0,18,NA,0,0,18,0,0,0,2,2,1,2,1,2,2,1,1,1,1,1,0616002,0,50,90,50,10,0,0,5.076923076923077,3,44.38461538461539,43,8.461538461538462,11
POL,61600161,2,1,100,0,0,0,2,2,2,1,1,1,1,1,407,372,63,7,63,7,1,0,62,7,0,0,4,2,1,1,1,2,2,2,1,1,1,2,0616002,0,28,36,7,8,0,0,6.44,0,43.12,41,9.84,11
POL,61600162,2,1,95,3,2,0,2,3,1,1,1,1,1,1,467,432,81,1,NA,0,3,0,78,1,0,0,3,2,2,1,1,2,2,1,1,1,1,1,0616001,1,50,50,10,5,0,0,6.107142857142857,0,53.714285714285715,42,10.535714285714286,11.5
POL,61600163,1,1,100,0,0,0,1,3,1,1,1,1,1,1,29,32,6,4,6,4,0,0,6,4,0,0,2,2,1,2,1,2,2,2,2,2,1,2,0616001,0,75,15,20,9,0,0,5.666666666666667,0,55.23809523809524,48,15.761904761904765,18
POL,61600164,3,1,95,5,0,0,2,1,1,1,1,1,1,1,144,130,27,14,NA,0,1,0,26,14,0,0,3,2,2,2,1,2,2,2,1,1,2,1,0616002,0,71,100,51,28,0,0,7.28125,7,53.8125,46,14.3125,10
POL,61600165,5,1,98,1,1,0,1,1,1,1,1,1,1,1,91,179,69,23,65,23,1,3,59,19,5,1,4,2,1,1,1,2,1,2,1,1,2,2,0616001,0,50,50,10,10,0,0,7.766666666666667,2.5,58.6,51.5,14.633333333333333,16.5
POL,61600166,1,1,100,0,0,0,2,1,1,1,2,1,1,1,94,97,22,3,NA,0,0,0,NA,0,0,0,2,1,1,2,1,1,2,1,1,1,1,1,0616002,0,85,49,32,0,0,0,5.290322580645161,2,53.67741935483871,44,14.258064516129032,4
POL,61600169,3,1,99,1,0,0,2,1,1,1,1,1,1,1,600,582,98,2,98,2,3,0,98,2,0,0,4,1,1,2,1,1,1,1,1,2,1,2,0616002,0,15,19,33,5,0,0,8.10344827586207,3,49.86206896551724,45,11.10344827586207,8
POL,61600170,1,1,98,0,2,0,1,1,1,1,1,1,1,1,148,160,31,4,NA,0,0,0,NA,0,0,0,2,1,1,2,1,1,2,1,1,1,1,1,0616002,0,0,96,95,60,0,0,5.190476190476191,5,58.857142857142854,47,12.952380952380953,12
POL,61600171,4,1,100,0,0,0,1,1,1,1,1,1,1,1,96,189,15,22,15,22,0,0,15,22,1,0,2,1,1,2,1,1,2,1,1,1,1,1,0616002,0,100,100,48,0,0,0,8,9,57.333333333333336,59,13.666666666666666,5
POL,61600172,2,1,100,0,0,0,2,2,1,1,1,1,1,1,54,48,43,0,43,0,0,0,43,0,0,0,3,2,1,2,1,2,2,2,1,1,1,1,0616002,0,50,50,10,30,0,0,6.176470588235294,4,51.05882352941177,45,9.588235294117649,8
POL,61600173,4,1,100,0,0,0,2,1,1,1,1,1,1,1,277,344,59,0,59,0,0,0,59,0,2,0,5,2,1,1,1,1,1,1,1,2,1,1,0616002,0,49,82,5,1,0,0,6.580645161290323,0,50.12903225806452,46,14.64516129032258,14
POL,61600174,4,1,97,1,1,1,1,1,1,1,1,1,1,1,201,199,28,15,28,15,0,0,28,15,0,0,4,1,1,1,1,1,2,1,1,2,1,2,0616001,0,84,99,3,15,0,0,5.4375,2,53.5,49.5,13.375,11
POL,61600175,1,1,100,0,0,0,1,3,1,1,1,1,1,1,129,125,31,8,1,0,0,1,30,7,0,0,2,2,2,1,1,1,2,1,1,2,1,2,0616002,3,20,60,10,5,0,0,5.608695652173913,5,49.82608695652174,44,10.217391304347826,4
POL,61600176,5,1,100,0,0,0,1,1,1,1,1,1,1,1,186,82,17,18,17,17,0,0,NA,0,0,0,6,2,1,1,1,2,2,2,1,2,1,2,0616002,0,88,100,30,53,0,0,65,65,47,47,9,9
POL,61600177,1,1,100,0,0,0,2,1,1,1,1,1,1,1,111,114,16,16,16,16,0,1,16,16,0,0,3,2,1,1,1,2,2,2,2,1,1,2,0616002,0,18,29,23,33,0,0,5.071428571428571,2.5,42,41.5,8.357142857142858,6.5
POL,61600178,1,1,100,0,0,0,2,3,1,1,1,1,1,1,313,290,61,4,61,4,4,0,57,4,0,0,3,1,1,1,1,1,1,1,1,1,1,1,0616001,0,40,100,10,0,0,0,5.363636363636363,5,56.59090909090909,43,9.909090909090908,0
POL,61600179,3,1,98,1,1,0,1,3,1,1,1,1,1,1,351,321,40,35,39,35,2,0,38,35,4,2,4,2,1,1,1,2,2,2,1,2,2,1,0616002,0,80,80,15,0,0,0,7.685714285714286,7,53.142857142857146,49,15.142857142857142,12
POL,61600180,4,1,100,0,0,0,2,2,1,1,1,1,1,1,48,51,19,3,19,3,0,0,19,3,0,0,3,1,1,1,1,2,2,1,1,2,1,2,0616002,0,33,46,21,3,0,0,8.481481481481481,6,44.07407407407408,44,7.814814814814815,0
POL,61600181,4,1,96,2,2,0,2,1,1,1,1,1,1,1,79,108,5,17,5,17,1,0,4,16,0,1,4,1,1,1,1,2,2,1,1,2,1,2,0616002,0,75,40,15,10,0,0,7.212121212121212,5,52.81818181818182,47,12.515151515151516,8
POL,61600182,4,2,44,54,0,2,1,1,1,1,1,1,1,1,20,29,3,21,3,21,0,1,1,19,2,1,1,2,2,2,1,2,1,1,2,1,2,2,0616002,2,65,30,0,0,0,0,16,10,56.75,50.5,10,5
POL,61600183,2,1,100,0,0,0,2,3,1,1,1,1,1,1,458,444,76,4,76,4,2,0,74,4,0,0,3,2,1,1,1,1,1,1,1,1,1,1,0616002,0,85,50,10,10,0,0,6.1875,4,53.1875,45,17.03125,14
POL,61600184,5,1,100,0,0,0,1,1,1,1,1,1,1,1,713,356,58,13,25,8,1,1,58,13,0,0,4,1,1,1,1,1,2,1,1,1,1,2,0616001,0,15,80,1,1,0,0,10.689655172413794,4,65.24137931034483,55,18.551724137931036,8
POL,61600185,4,1,100,0,0,0,1,1,1,1,1,1,1,1,59,64,35,5,35,5,0,0,35,5,0,0,8,2,2,2,1,2,2,2,1,2,2,2,0616002,0,10,90,3,0,0,0,6.9,1.5,50.63333333333333,44.5,12.433333333333334,12.5
POL,61600186,2,1,98,0,0,2,2,3,1,1,1,1,1,1,265,237,44,2,44,2,2,0,42,2,0,0,2,2,1,1,1,2,2,2,1,1,1,2,0616002,0,10,50,6,3,0,0,7.323529411764706,6,48.3235294117647,46,9,6
POL,61600187,4,1,98,0,2,0,1,3,1,1,1,1,1,1,45,70,54,13,54,12,0,0,54,NA,1,0,4,2,2,1,1,1,1,2,1,1,1,2,0616002,0,10,100,5,3,0,0,7.121212121212121,5,58.09090909090909,50,14.575757575757576,17
POL,61600188,4,1,98,0,0,2,2,1,1,1,1,1,1,1,81,72,23,2,23,2,0,1,23,1,0,0,4,1,2,2,1,1,1,2,1,1,1,1,0616001,1,10,32,3,5,0,0,6.333333333333333,9,48.904761904761905,47,8.80952380952381,5
POL,61600189,4,1,99,1,0,0,2,1,1,1,1,1,1,1,255,253,50,0,50,0,1,0,50,0,0,0,2,1,1,1,1,2,2,1,1,1,2,2,0616002,0,20,60,15,8,0,0,6.147058823529412,3.5,52.55882352941177,45,11.941176470588236,9.5
POL,61600190,4,1,99,0,0,1,1,1,1,1,1,1,1,1,142,156,30,9,30,9,0,0,30,9,0,0,2,1,1,2,1,2,2,1,1,2,2,2,0616002,0,76,95,21,95,0,0,6.238095238095238,0,67.61904761904762,48,14.38095238095238,10
POL,61600191,1,1,100,0,0,0,2,3,1,1,1,1,1,1,192,184,26,19,26,18,0,1,25,17,1,0,3,2,2,2,1,2,2,1,1,2,2,2,0616002,0,4,14,13,0,0,0,9.433333333333334,3,43.233333333333334,41,7.466666666666667,2.5
POL,61600192,3,1,100,0,0,0,2,2,1,1,1,1,1,1,73,68,7,8,7,8,1,0,6,8,0,0,3,2,1,2,1,1,2,1,1,1,1,2,0616002,1,50,60,10,2,0,0,6.5,6.5,41.92307692307692,43,8.576923076923077,0
POL,61600193,2,1,95,0,5,0,2,1,1,1,1,1,1,1,54,66,21,6,NA,0,0,0,NA,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,0616002,1,22,39,21,21,0,0,6.75,3.5,51.791666666666664,45.5,9.583333333333334,9.5
POL,61600194,3,1,100,0,0,0,2,1,1,1,1,1,1,1,373,392,70,9,70,9,2,1,68,7,0,1,4,2,1,2,1,1,1,1,1,1,1,1,0616002,0,70,80,10,2,0,0,6.333333333333333,7,54.166666666666664,49.5,12,10.5
POL,61600195,2,1,100,0,0,0,2,3,1,1,1,1,1,1,146,151,41,4,41,4,0,0,41,4,0,0,3,1,1,2,1,2,2,1,1,2,1,1,0616002,0,9,32,15,1,0,0,5.2,1,45.36666666666667,43,9.733333333333333,7.5
POL,61600196,1,1,97,1,0,2,2,1,1,1,1,1,1,1,148,149,42,1,NA,1,0,0,NA,1,0,0,3,2,1,2,1,2,2,1,2,2,1,1,0616002,0,10,59,1,1,0,0,5.0344827586206895,4,59.310344827586206,50,9.89655172413793,5
POL,61600197,1,1,100,0,0,0,1,3,1,1,1,1,1,1,136,115,23,4,NA,0,0,0,NA,0,0,0,2,2,2,2,1,2,2,2,1,2,1,2,0616002,0,95,98,1,59,0,0,5.947368421052632,5,44.31578947368421,43,10.842105263157896,9
POL,61600198,5,1,97,2,1,0,2,1,1,1,1,1,1,1,705,693,129,17,129,17,4,0,125,16,0,1,4,2,1,2,1,2,2,1,1,1,1,1,0616002,1,70,70,20,30,0,0,6.0625,2.5,63.34375,46,10.125,12
POL,61600199,4,1,88,1,1,10,2,1,1,1,1,1,1,1,49,41,0,28,0,28,0,28,0,28,0,1,3,1,2,1,1,2,2,2,1,1,1,2,0616001,0,40,80,25,4,0,0,5.518518518518518,4,53.77777777777778,49,13.555555555555555,5
POL,61600200,3,1,99,0,1,0,2,1,1,1,1,1,1,1,108,114,79,16,79,16,6,0,73,16,0,0,4,1,1,1,1,1,1,1,1,1,1,1,0616002,0,20,30,15,13,0,0,6.8125,2,45.8125,46.5,10.59375,7.5
POL,61600201,1,1,100,0,0,0,2,3,1,1,1,1,1,1,79,92,16,10,16,9,0,1,16,9,0,0,1,2,1,2,1,2,2,2,2,1,1,1,0616002,0,35,85,35,54,0,0,5.25,2.5,36.125,38,9.125,5
POL,61600202,1,1,97,2,1,0,2,2,1,1,1,1,1,1,123,134,18,14,18,14,0,0,18,14,0,0,3,1,1,1,1,1,2,1,1,1,1,1,0616002,1,10,30,12,15,0,0,5.75,3.5,45.5,42,8.666666666666666,1.5
POL,61600204,2,1,100,0,0,0,2,3,1,1,1,1,1,1,77,68,25,6,25,6,0,1,24,1,1,0,3,1,1,1,1,1,2,1,1,1,1,1,0616002,0,77,81,14,12,0,0,7.4,5,63.48,46,9.72,5
POL,61600205,3,1,100,0,0,0,2,1,1,1,1,1,1,1,155,120,33,12,33,12,0,0,33,12,0,0,3,2,1,2,1,1,2,1,1,1,1,1,0616002,5,15,70,2,1,0,0,8.533333333333333,6.5,42.63333333333333,40.5,7.566666666666666,0
POL,61600206,4,1,99,0,1,0,2,1,1,1,1,1,1,1,220,177,36,12,36,12,1,1,35,12,1,0,3,2,1,1,1,1,2,2,1,2,1,2,0616002,0,0,95,56,12,0,0,14.583333333333334,0,51.5,46.5,16.416666666666668,13.5
POL,61600207,4,1,100,0,0,0,2,1,1,1,1,1,1,1,198,163,50,5,50,4,0,0,50,5,0,0,3,2,1,2,1,1,2,1,1,1,1,2,0616002,2,46,60,27,8,0,0,42,42,47,47,0,0
POL,61600208,2,1,98,1,1,0,1,2,1,1,1,1,1,1,147,131,31,6,31,6,0,0,31,6,0,0,1,1,1,1,2,1,2,2,1,2,1,1,0616002,0,70,85,55,75,0,0,10,7,43.51724137931034,44,8.379310344827585,7
POL,61600209,2,1,98,0,1,1,1,1,1,1,1,1,1,1,26,15,9,11,9,11,0,0,9,11,0,0,1,2,1,1,1,2,2,1,2,1,1,1,0616002,0,15,100,5,20,0,0,5,0,50.111111111111114,51,9.666666666666666,11
POL,61600210,3,1,100,0,0,0,2,1,1,1,1,1,1,1,337,351,58,0,58,0,5,0,53,0,0,0,2,1,1,1,1,1,2,1,1,2,1,1,0616002,0,89,70,40,60,0,0,7.925925925925926,5,47.25925925925926,44,10,0
POL,61600211,3,1,100,0,0,0,1,1,1,1,1,1,1,1,397,458,65,6,65,6,1,0,64,6,0,0,3,2,2,2,1,2,2,1,1,2,1,1,0616001,0,46,52,13,9,0,0,4.96875,0.5,60.75,47,14.59375,7
POL,61600212,3,1,100,0,0,0,2,1,1,1,1,1,1,1,110,129,68,9,68,9,3,2,64,7,1,0,4,1,1,1,1,2,1,1,1,1,1,1,0616002,0,58,83,84,29,0,0,8.777777777777779,8,53.851851851851855,48,10.148148148148149,0
POL,61600213,1,1,99,1,0,0,1,2,2,2,2,1,1,1,164,134,26,7,26,6,2,0,24,7,0,0,4,2,1,2,1,2,2,2,2,1,2,2,0616002,0,30,17,5,94,0,0,8.4,0,87.33333333333333,55,14.666666666666666,8
POL,61600214,3,1,100,0,0,0,1,1,1,1,1,1,1,1,51,81,2,19,2,19,0,0,2,19,0,0,5,1,2,1,1,2,2,1,1,1,1,1,0616002,0,50,50,20,30,0,0,7.121212121212121,6,49.81818181818182,48,11.757575757575758,12
POL,61600215,1,1,99,1,0,0,2,3,1,1,1,1,1,1,83,84,16,5,16,5,1,1,15,4,0,0,2,2,1,2,1,1,2,2,1,2,1,2,0616002,0,50,50,25,0,0,0,6.214285714285714,2.5,46.57142857142857,47.5,6.785714285714286,3
POL,61600216,1,1,100,0,0,0,2,2,1,2,1,1,1,1,215,220,40,3,40,3,2,0,37,3,1,0,2,1,1,1,2,1,2,2,1,2,1,1,0616002,0,50,90,59,30,0,0,9.294117647058824,6,46.05882352941177,39.5,7.382352941176471,6
POL,61600217,4,1,100,0,0,0,2,1,1,1,1,1,1,1,298,316,51,12,NA,0,1,0,NA,0,1,0,4,2,1,2,1,2,2,1,1,1,1,1,0616002,0,84,36,17,34,0,0,7,5,47.608695652173914,46,11.869565217391305,12
POL,61600218,1,1,100,0,0,0,2,3,1,1,1,1,1,1,91,83,20,8,20,8,1,0,19,8,0,0,1,1,2,1,1,2,2,2,1,2,1,2,0616002,0,80,38,21,21,0,0,6.933333333333334,4,64.53333333333333,52,15.066666666666666,15
POL,61600219,3,1,99,1,0,0,2,1,2,1,2,1,1,1,222,177,44,2,NA,0,3,0,41,2,0,0,4,1,1,1,1,1,2,1,1,2,1,2,0616001,0,0,100,30,10,0,0,6.3125,0.5,47.84375,44,8.46875,4.5
POL,61600220,4,1,100,0,0,0,2,1,1,1,1,1,1,1,120,116,26,7,26,7,0,0,26,7,0,0,3,1,1,1,1,1,2,1,1,1,2,2,0616002,1,4,99,10,10,0,0,8.16,8,54.48,50,9.64,8
POL,61600221,4,1,100,0,0,0,1,1,1,1,1,1,1,1,132,98,21,8,19,0,2,0,21,7,0,1,4,2,1,1,1,1,2,1,1,1,1,2,0616002,0,40,8,0,0,0,0,6,4.5,48.96875,42,8.34375,2
POL,61600222,5,1,94,0,0,6,1,1,1,2,2,1,1,2,154,171,30,13,30,11,2,1,28,11,0,0,4,2,2,1,1,1,2,1,1,1,1,2,0616002,0,83,79,4,1,0,0,9,6.5,58.458333333333336,46.5,11.583333333333334,10
POL,61600223,3,1,100,0,0,0,2,1,1,1,1,1,1,1,57,88,50,13,50,13,0,0,50,13,0,0,9,1,1,1,1,2,2,1,1,1,2,1,0616002,0,75,36,20,0,0,0,6.407407407407407,6,61.666666666666664,49,15.51851851851852,18
POL,61600224,1,1,100,0,0,0,2,3,1,1,1,1,1,1,65,78,25,12,25,12,0,0,25,12,0,0,3,1,1,1,1,1,2,1,1,2,1,2,0616001,0,60,20,2,1,0,0,5.161290322580645,2,50.67741935483871,46,9.161290322580646,5
POL,61600225,1,1,100,0,0,0,1,2,1,1,1,1,1,1,176,168,55,4,NA,0,1,1,54,3,0,0,1,1,1,1,1,2,2,2,1,1,1,1,0616002,0,90,60,5,20,0,0,6.466666666666667,8,47,42,15.733333333333333,22
POL,61600227,3,1,98,1,1,0,2,1,1,1,1,1,1,1,428,442,96,6,96,6,1,0,95,6,0,0,3,1,1,1,1,2,2,1,1,1,1,2,0616002,1,79,61,18,3,0,0,5.666666666666667,0,56.541666666666664,47.5,13.791666666666666,11.5
POL,61600228,3,2,40,50,10,0,1,1,1,1,1,1,1,1,4,3,8,6,8,6,0,0,8,6,0,0,1,2,1,1,1,1,1,1,1,2,1,1,0616002,0,100,100,100,50,0,0,14,14,93.5,93.5,17,17
POL,61600229,1,1,100,0,0,0,2,3,1,1,1,1,1,1,74,98,23,3,23,3,0,0,22,3,0,0,4,2,2,2,1,2,2,2,1,1,1,2,0616001,0,25,98,20,40,0,0,5.684210526315789,6,49.8421052631579,45,6.421052631578948,0
POL,61600230,3,1,100,0,0,0,2,1,1,1,1,1,1,1,228,216,55,6,55,6,1,0,52,6,2,0,3,1,1,2,1,1,2,1,1,1,2,2,0616002,0,50,50,4,0,0,0,8,4.5,48.964285714285715,46.5,9.857142857142858,6.5
POL,61600231,4,2,50,50,0,0,2,1,1,1,1,1,1,1,34,38,20,10,20,10,0,0,17,10,3,0,2,1,1,1,1,1,1,1,1,1,1,1,0616002,0,100,100,50,51,0,0,9.5,9.5,57.285714285714285,48.5,14.571428571428571,8
POL,61600232,1,1,98,1,1,0,1,3,1,1,1,1,1,1,188,187,39,3,39,3,1,1,38,2,0,0,2,1,1,1,1,2,2,1,1,1,1,1,0616002,0,66,78,19,1,0,0,8.181818181818182,4.5,61.81818181818182,45,10.636363636363637,5
POL,61600233,3,2,70,0,30,0,2,1,1,1,1,1,1,1,53,63,5,30,5,30,0,0,5,29,0,1,3,1,1,1,1,2,2,2,1,1,1,1,0616002,0,97,100,20,10,0,0,9.28125,8.5,54.78125,44,12.59375,4
POL,61600234,2,1,99,0,1,0,2,1,1,1,1,1,1,1,75,76,47,6,47,6,0,0,47,6,0,0,4,1,1,2,1,1,1,1,1,1,1,2,0616002,2,50,70,20,20,0,0,8.379310344827585,5,50.72413793103448,42,16.517241379310345,9
POL,61600235,1,1,100,0,0,0,2,1,2,1,1,1,1,1,101,89,15,10,15,10,0,0,15,10,0,0,3,1,2,2,1,2,2,1,1,1,1,1,0616002,0,31,90,30,10,0,0,5.9714285714285715,3,51.65714285714286,45,11.971428571428572,10
POL,61600236,3,1,100,0,0,0,2,3,2,1,1,1,1,1,488,515,73,3,73,3,4,0,69,0,0,0,3,1,1,1,1,2,2,2,1,2,1,1,0616001,2,15,90,45,2,0,0,5.956521739130435,5,40.95652173913044,41,7.6521739130434785,0
POL,61600237,3,1,100,0,0,0,2,1,1,1,1,1,1,1,285,264,54,6,54,6,0,0,53,6,1,0,3,1,1,2,1,1,2,1,1,2,1,1,0616002,0,50,100,20,10,0,0,5.142857142857143,0,55.38095238095238,46,13.38095238095238,12
POL,61600238,4,1,100,0,0,0,2,1,1,1,1,1,1,1,412,448,80,5,80,5,8,0,71,5,1,0,4,1,1,1,1,2,2,1,1,1,1,2,0616002,2,28,63,31,13,0,0,6.555555555555555,3,55.333333333333336,44,10.444444444444445,9
POL,61600239,4,1,90,10,0,0,2,1,1,1,1,1,1,1,150,279,57,4,57,3,0,0,57,4,2,0,3,1,1,2,1,2,2,1,1,1,1,2,0616001,0,99,50,97,20,0,0,7.870967741935484,8,50.32258064516129,46,9.387096774193548,0
POL,61600240,3,2,60,40,0,0,1,1,1,1,1,1,1,1,9,8,0,16,0,16,0,0,0,16,0,0,1,2,1,2,1,2,2,1,1,2,1,2,0616002,9,61,61,58,0,0,0,8.285714285714286,6,60.57142857142857,48,9.571428571428571,0
POL,61600241,3,1,99,1,0,0,NA,1,1,1,1,1,1,1,18,95,40,12,40,11,0,0,39,12,1,0,3,2,1,2,1,2,2,1,2,1,1,1,0616002,0,30,54,30,10,0,0,12.533333333333331,11,51,50,13.8,0
POL,61600242,1,1,100,0,0,0,2,3,1,1,1,1,1,1,81,91,23,1,23,1,4,0,18,1,0,0,2,2,1,2,1,2,2,2,1,2,1,1,0616002,0,62,50,30,40,0,0,3.7,2.5,40,39,9.7,4
POL,61600243,3,1,90,2,8,0,2,1,1,1,1,1,1,1,357,339,78,3,78,3,0,0,78,3,0,0,4,2,1,2,1,1,1,1,1,1,1,2,0616002,0,22,100,9,3,0,0,10.22222222222222,9,51.148148148148145,45,11.148148148148149,0
